1013,Merrimack Valley Regional Transit Authority,-0.569039697,northeast,25009,22,0.096491228,0.79,MA,Massachusetts,FTA Region1,16,0.125,TRUE,0.018421052,5.27788647,5.332996462,4.888614155,0.153846154,0.024122807
4004,Metropolitan Transit Authority,0.397581965,south,47037,7,0.030701754,0.8,TN,Tennessee,FTA Region4,12,0.107,TRUE,0.022105263,5.299019828,5.439443298,4.789275764,0.115384615,0.007675439
5154,Metropolitan Council,0.455750596,midwest,27123,7,0.030701754,0.78,MN,Minnesota,FTA Region5,11,0.12,TRUE,0.020921053,5.292234079,5.403169887,5.158904925,0.105769231,0.007675439
3,Pierce County Transportation Benefit Area Authority,0.762394199,west,53053,7,0.030701754,0.74,WA,Washington,FTA Region10,10,0.067,TRUE,0.039912281,5.294732065,5.375190935,4.512962328,0.096153846,0.007675439
6012,"Waco Transit System, Inc.",-1.291726514,south,48309,7,0.030701754,0.63,TX,Texas,FTA Region6,10,0.107,TRUE,0.019342105,5.292428397,5.444863931,5.30018202,0.096153846,0.007675439
3044,Westmoreland County Transit Authority,-1.188733606,northeast,42129,7,0.030701754,0.79,PA,Pennsylvania,FTA Region3,10,0.125,TRUE,0.02631579,5.29210583,5.382237646,4.874388965,0.096153846,0.007675439
4007,Capital Area Transit,-0.109572704,south,37183,7,0.030701754,0.63,NC,North Carolina,FTA Region4,9,0.107,TRUE,0.024868421,5.296850202,5.40053754,4.826451755,0.086538462,0.007675439
5011,Stark Area Regional Transit Authority,-0.453701678,midwest,39151,7,0.030701754,0.64,OH,Ohio,FTA Region5,9,0.12,TRUE,0.046052632,5.296002297,5.355962434,4.937470853,0.086538462,0.007675439
5017,Greater Dayton Regional Transit Authority,0.36833196,midwest,39113,7,0.030701754,0.64,OH,Ohio,FTA Region5,9,0.12,TRUE,0.015131579,5.287470751,5.518134482,4.643274012,0.086538462,0.007675439
7,Lane Transit District,0.196178393,west,41039,7,0.030701754,0.88,OR,Oregon,FTA Region10,6,0.067,TRUE,0.019649123,5.300216628,5.463409019,4.956487376,0.057692308,0.007675439
4002,Knoxville Area Transit,-0.321304152,south,47093,7,0.030701754,0.8,TN,Tennessee,FTA Region4,6,0.107,TRUE,0.019649123,5.277337426,5.44494093,4.587990035,0.057692308,0.007675439
3054,Centre Area Transportation Authority,-0.62650208,northeast,42027,7,0.030701754,0.79,PA,Pennsylvania,FTA Region3,4,0.125,TRUE,0.028421052,5.290417413,5.430473435,4.483438279,0.038461538,0.007675439
9206,San Luis Obispo Regional Transit Authority,-0.887497066,west,6079,7,0.030701754,0.7,CA,California,FTA Region9,2,0.067,TRUE,0.041754386,5.289949004,5.354135833,4.867840552,0.019230769,0.007675439
5056,Greater Peoria Mass Transit District,-0.215963585,midwest,17143,6,0.026315789,0.69,IL,Illinois,FTA Region5,17,0.12,TRUE,0.009736842,5.291280486,5.412152325,4.889468851,0.163461538,0.006578947
9151,Southern California Regional Rail Authority dba: Metrolink,1.170708826,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,16,0.067,TRUE,0.015438597,5.276915522,5.383762463,5.184818929,0.153846154,0.006578947
4001,Chattanooga Area Regional Transportation Authority,-0.413900211,south,47065,6,0.026315789,0.8,TN,Tennessee,FTA Region4,16,0.107,TRUE,0.012280702,5.286320426,5.426670707,5.115100684,0.153846154,0.006578947
3022,Port Authority of Allegheny County,1.597812332,northeast,42003,6,0.026315789,0.79,PA,Pennsylvania,FTA Region3,16,0.125,TRUE,0.025964912,5.276953981,5.334244767,4.799842031,0.153846154,0.006578947
2113,"Regional Transit Service, Inc. and Lift Line, Inc.",0.47762784,northeast,36055,6,0.026315789,0.59,NY,New York,FTA Region2,14,0.125,TRUE,0.018421052,5.272772787,5.363772856,4.38852538,0.134615385,0.006578947
4130,Macon-Bibb County Transit Authority,-1.164734866,south,13021,6,0.026315789,0.53,GA,Georgia,FTA Region4,13,0.107,TRUE,0.021491228,5.283875734,5.368817764,4.843288038,0.125,0.006578947
4138,Gwinnett County Board of Commissioners,-0.567078875,south,13135,6,0.026315789,0.53,GA,Georgia,FTA Region4,13,0.107,TRUE,0.012280702,5.290189258,5.407017404,4.767113752,0.125,0.006578947
8005,Mountain Metropolitan Transit,-0.508453009,west,8041,6,0.026315789,0.86,CO,Colorado,FTA Region8,12,0.067,TRUE,0.042982456,5.289349665,5.345405058,5.226115512,0.115384615,0.006578947
7001,StarTran,-0.748864853,midwest,31109,6,0.026315789,0.73,NE,Nebraska,FTA Region7,12,0.12,TRUE,0.051666666,5.277663821,5.324977941,4.442070059,0.115384615,0.006578947
9087,Santa Maria Area Transit,-1.187325542,west,6083,6,0.026315789,0.7,CA,California,FTA Region9,11,0.067,TRUE,0.024561403,5.291673874,5.475803444,4.391259831,0.105769231,0.006578947
21,Whatcom Transportation Authority,-0.253651406,west,53073,6,0.026315789,0.74,WA,Washington,FTA Region10,10,0.067,TRUE,0.040526316,5.309571056,5.396531195,4.807291903,0.096153846,0.006578947
8006,Denver Regional Transportation District,1.847711937,west,8031,6,0.026315789,0.86,CO,Colorado,FTA Region8,10,0.067,TRUE,0.033157895,5.294498271,5.365643369,4.767014954,0.096153846,0.006578947
8011,Transfort,-0.898317413,west,8069,6,0.026315789,0.86,CO,Colorado,FTA Region8,10,0.067,TRUE,0.034210526,5.282225053,5.350314002,4.68057815,0.096153846,0.006578947
9001,Regional Transportation Commission of Washoe County,-0.056247633,west,32031,6,0.026315789,0.53,NV,Nevada,FTA Region9,9,0.067,TRUE,0,5.283957313,5.685134972,4.759896556,0.086538462,0.006578947
9147,City of Los Angeles Department of Transportation,0.52060753,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,8,0.067,TRUE,0.02118421,5.280454694,5.466163034,4.719548932,0.076923077,0.006578947
4087,Durham Area Transit Authority,-0.301539909,south,37063,6,0.026315789,0.63,NC,North Carolina,FTA Region4,8,0.107,TRUE,0.009210526,5.283681952,5.514200911,4.905042676,0.076923077,0.006578947
9003,San Francisco Bay Area Rapid Transit District,1.970242279,west,6001,6,0.026315789,0.7,CA,California,FTA Region9,7,0.067,TRUE,0.027631579,5.274842613,5.413444061,5.048986589,0.067307692,0.006578947
9171,Santa Clarita Transit,-0.307757119,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,7,0.067,TRUE,0.036666667,5.285238583,5.385960086,4.548897392,0.067307692,0.006578947
5096,City of Waukesha Transit Commission,-0.893377488,midwest,55133,6,0.026315789,0.7,WI,Wisconsin,FTA Region5,7,0.12,TRUE,0.02245614,5.291712931,5.430927149,4.65131865,0.067307692,0.006578947
9144,Livermore / Amador Valley Transit Authority,-0.609953442,west,6001,6,0.026315789,0.7,CA,California,FTA Region9,6,0.067,TRUE,0.012105263,5.280536748,5.498434592,4.764267838,0.057692308,0.006578947
9146,Foothill Transit,0.430349712,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,6,0.067,TRUE,0.015131579,5.285368806,5.528914837,5.261815189,0.057692308,0.006578947
9026,San Diego Metropolitan Transit System,1.293245815,west,6073,6,0.026315789,0.7,CA,California,FTA Region9,5,0.067,TRUE,0.024561403,5.286477954,5.474184168,5.256724678,0.048076923,0.006578947
9030,North County Transit District,0.586243821,west,6073,6,0.026315789,0.7,CA,California,FTA Region9,5,0.067,TRUE,0.00631579,5.280898067,5.575680416,4.97671754,0.048076923,0.006578947
5024,Western Reserve Transit Authority,-0.860642838,midwest,39099,6,0.026315789,0.64,OH,Ohio,FTA Region5,5,0.12,TRUE,0.062368421,5.295530424,5.377652223,4.699703067,0.048076923,0.006578947
9004,Golden Empire Transit District,-0.194003115,west,6029,6,0.026315789,0.7,CA,California,FTA Region9,4,0.067,TRUE,0.028464912,5.293522146,5.43277246,5.282561265,0.038461538,0.006578947
9008,Santa Monica's Big Blue Bus,0.440444067,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,4,0.067,TRUE,0.041754386,5.282555656,5.360212766,5.151772663,0.038461538,0.006578947
9148,Victor Valley Transit Authority,-0.637437211,west,6071,6,0.026315789,0.7,CA,California,FTA Region9,4,0.067,TRUE,0.07622807,5.291741789,5.324474689,5.024355822,0.038461538,0.006578947
9014,Alameda-Contra Costa Transit District,1.544879528,west,6001,6,0.026315789,0.7,CA,California,FTA Region9,3,0.067,TRUE,0.017324562,5.277083805,5.489548293,5.233879109,0.028846154,0.006578947
9039,Culver City Municipal Bus Lines,-0.333612285,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,3,0.067,TRUE,0.034649123,5.282147679,5.411595061,4.840747013,0.028846154,0.006578947
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,2.551389826,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,0,0.067,TRUE,0.024254386,5.287193611,5.468637392,4.686801432,0,0.006578947
5057,Rock Island County Metropolitan Mass Transit District,-0.445013974,midwest,17161,5,0.021929825,0.69,IL,Illinois,FTA Region5,20,0.12,TRUE,0.012280702,5.275239352,5.373893515,4.531872214,0.192307692,0.005482456
5022,Toledo Area Regional Transit Authority,-0.19143779,midwest,39095,5,0.021929825,0.64,OH,Ohio,FTA Region5,18,0.12,TRUE,0.012280702,5.290888304,5.442085736,4.672607671,0.173076923,0.005482456
3008,Greater Lynchburg Transit Company,-1.126725279,south,51680,5,0.021929825,0.73,VA,Virginia,FTA Region3,13,0.107,TRUE,0.015350877,5.292009815,5.387701632,4.560588457,0.125,0.005482456
5117,Laketran,-0.690790494,midwest,39085,5,0.021929825,0.64,OH,Ohio,FTA Region5,13,0.12,TRUE,0.018421052,5.287433649,5.361251578,4.281781537,0.125,0.005482456
3023,Beaver County Transit Authority,-1.070938675,northeast,42007,5,0.021929825,0.79,PA,Pennsylvania,FTA Region3,13,0.125,TRUE,0,5.293309171,5.497498685,4.525486893,0.125,0.005482456
9219,Northern Arizona Intergovernmental Public Transportation Authority,-1.133724234,west,4005,5,0.021929825,0.74,AZ,Arizona,FTA Region9,12,0.067,TRUE,0.024868421,5.29197799,5.399262532,4.726908775,0.115384615,0.005482456
4047,Athens Transit System,-1.201181507,south,13059,5,0.021929825,0.53,GA,Georgia,FTA Region4,11,0.107,TRUE,0.029824561,5.280180992,5.362149719,4.690490091,0.105769231,0.005482456
5059,Springfield Mass Transit District,-0.629257591,midwest,17167,5,0.021929825,0.69,IL,Illinois,FTA Region5,9,0.12,TRUE,0.039912281,5.284888486,5.373527302,5.08998053,0.086538462,0.005482456
9090,Yolo County Transportation District,-0.766001109,west,6113,5,0.021929825,0.7,CA,California,FTA Region9,7,0.067,TRUE,0.019649123,5.279655946,5.430780749,4.416621025,0.067307692,0.005482456
9162,The Eastern Contra Costa Transit Authority,-0.321692468,west,6013,5,0.021929825,0.7,CA,California,FTA Region9,7,0.067,TRUE,0.024561403,5.29607514,5.418649243,4.969936767,0.067307692,0.005482456
24,Clark County Public Transportation Benefit Area Authority,0.140969377,west,53011,5,0.021929825,0.74,WA,Washington,FTA Region10,6,0.067,TRUE,0.006140351,5.295000443,5.536317136,5.21724206,0.057692308,0.005482456
9205,City of Elk Grove,-0.924289441,west,6067,5,0.021929825,0.7,CA,California,FTA Region9,6,0.067,TRUE,0.009473684,5.272084648,5.548492819,5.07170859,0.057692308,0.005482456
9078,Central Contra Costa Transit Authority,-0.056138568,west,6013,5,0.021929825,0.7,CA,California,FTA Region9,4,0.067,TRUE,0.020789473,5.282278524,5.521315429,4.513486561,0.038461538,0.005482456
4025,Chatham Area Transit Authority,-0.46134677,south,13051,5,0.021929825,0.53,GA,Georgia,FTA Region4,4,0.107,TRUE,0.038114035,5.286533665,5.408637678,4.859590604,0.038461538,0.005482456
9036,Orange County Transportation Authority,1.388811283,west,6059,5,0.021929825,0.7,CA,California,FTA Region9,3,0.067,TRUE,0.058903509,5.300462476,5.367814211,5.138747222,0.028846154,0.005482456
9019,Sacramento Regional Transit District,0.967301238,west,6067,5,0.021929825,0.7,CA,California,FTA Region9,2,0.067,TRUE,0.02877193,5.293282404,5.493613176,5.235375934,0.019230769,0.005482456
9159,Western Contra Costa Transit Authority,-0.899844713,west,6013,5,0.021929825,0.7,CA,California,FTA Region9,2,0.067,TRUE,0.025877193,5.29089205,5.461088926,5.199685199,0.019230769,0.005482456
9017,City of Santa Rosa,-0.727345244,west,6097,5,0.021929825,0.7,CA,California,FTA Region9,0,0.067,TRUE,0.069298245,5.277801238,5.335648114,4.583776913,0,0.005482456
5031,Suburban Mobility Authority for Regional Transportation,0.761663794,midwest,26163,4,0.01754386,0.72,MI,Michigan,FTA Region5,17,0.12,TRUE,0.006140351,5.280561729,5.446736303,4.882555288,0.163461538,0.004385965
4008,Charlotte Area Transit System,0.883091486,south,37119,4,0.01754386,0.63,NC,North Carolina,FTA Region4,15,0.107,TRUE,0.018421052,5.293692832,5.392059199,4.368229578,0.144230769,0.004385965
5036,Capital Area Transportation Authority,0.138785386,midwest,26065,4,0.01754386,0.72,MI,Michigan,FTA Region5,15,0.12,TRUE,0.015350877,5.285128775,5.396680582,4.607159928,0.144230769,0.004385965
9208,Butte County Association of Governments,-0.93098225,west,6007,4,0.01754386,0.7,CA,California,FTA Region9,12,0.067,TRUE,0.021052631,5.301882704,5.42621527,4.430909959,0.115384615,0.004385965
5146,Madison County Transit District,-0.28142453,midwest,17119,4,0.01754386,0.69,IL,Illinois,FTA Region5,12,0.12,TRUE,0.035789474,5.277754951,5.379410051,4.825897719,0.115384615,0.004385965
9012,San Joaquin Regional Transit District,-0.089931088,west,6077,4,0.01754386,0.7,CA,California,FTA Region9,11,0.067,TRUE,0.013947368,5.298109674,5.442577465,5.081217461,0.105769231,0.004385965
9045,Regional Transportation Commission of Southern Nevada,1.133009717,west,32003,4,0.01754386,0.53,NV,Nevada,FTA Region9,11,0.067,TRUE,0.022105263,5.301234329,5.444217248,4.631749598,0.105769231,0.004385965
3013,Erie Metropolitan Transit Authority,-0.439939589,northeast,42049,4,0.01754386,0.79,PA,Pennsylvania,FTA Region3,11,0.125,TRUE,0.027631579,5.284924761,5.386431213,5.146651112,0.105769231,0.004385965
5047,Bloomington-Normal Public Transit System,-0.864766521,midwest,17113,4,0.01754386,0.69,IL,Illinois,FTA Region5,10,0.12,TRUE,0.016578947,5.289381161,5.430142763,4.380628186,0.096153846,0.004385965
25,Salem Area Mass Transit District,-0.014752278,west,41047,4,0.01754386,0.88,OR,Oregon,FTA Region10,9,0.067,TRUE,0.054035088,5.298429091,5.390583275,4.735784599,0.086538462,0.004385965
9182,Altamont Corridor Express,-0.437858952,west,6077,4,0.01754386,0.7,CA,California,FTA Region9,9,0.067,TRUE,0.055263158,5.302330375,5.371218326,4.524615505,0.086538462,0.004385965
9172,City of Tempe Transit Division - dba Valley Metro,0.046451654,west,4013,4,0.01754386,0.74,AZ,Arizona,FTA Region9,8,0.067,TRUE,0.014035088,5.276016398,5.482390022,5.128081253,0.076923077,0.004385965
5033,Interurban Transit Partnership,0.139829371,midwest,26081,4,0.01754386,0.72,MI,Michigan,FTA Region5,8,0.12,TRUE,0.023333333,5.29258023,5.469599388,4.832765241,0.076923077,0.004385965
9035,Gold Coast Transit,-0.453111128,west,6111,4,0.01754386,0.7,CA,California,FTA Region9,6,0.067,TRUE,0.03,5.290647661,5.45963516,4.61480935,0.057692308,0.004385965
20,Kitsap Transit,-0.058170139,west,53035,4,0.01754386,0.74,WA,Washington,FTA Region10,5,0.067,TRUE,0.016842105,5.287794512,5.447829813,4.68327602,0.048076923,0.004385965
5141,Detroit Transportation Corporation,-0.695513588,midwest,26163,4,0.01754386,0.72,MI,Michigan,FTA Region5,4,0.12,TRUE,0.024254386,5.301286601,5.456360075,4.738129005,0.038461538,0.004385965
9061,Yuba-Sutter Transit Authority,-1.16010371,west,6115,4,0.01754386,0.7,CA,California,FTA Region9,3,0.067,TRUE,0.038114035,5.296989643,5.425130303,5.215981691,0.028846154,0.004385965
9164,Ventura Intercity Service Transit Authority,-0.908384867,west,6111,4,0.01754386,0.7,CA,California,FTA Region9,0,0.067,TRUE,0.028464912,5.291598078,5.418078052,4.569635287,0,0.004385965
5001,City of Appleton - Valley Transit,-0.955526874,midwest,55087,3,0.013157895,0.7,WI,Wisconsin,FTA Region5,17,0.12,TRUE,0.022631579,5.278332341,5.389980066,4.935246841,0.163461538,0.003289474
5032,Mass Transportation Authority,-0.057776454,midwest,26049,3,0.013157895,0.72,MI,Michigan,FTA Region5,17,0.12,TRUE,0.022719298,5.286083771,5.325138824,4.800672211,0.163461538,0.003289474
6019,City of Albuquerque Transit Department,0.170543059,west,35001,3,0.013157895,0.67,NM,New Mexico,FTA Region6,11,0.067,TRUE,0.013947368,5.278423408,5.406257913,4.617437783,0.105769231,0.003289474
5148,Blue Water Area Transportation Commission,-0.792585456,midwest,26147,3,0.013157895,0.72,MI,Michigan,FTA Region5,10,0.12,TRUE,0.041447369,5.299988565,5.344747013,4.391103875,0.096153846,0.003289474
6,Yakima Transit,-0.972941601,west,53077,3,0.013157895,0.74,WA,Washington,FTA Region10,9,0.067,TRUE,0.033157895,5.288063579,5.378358427,5.299372019,0.086538462,0.003289474
9013,Santa Clara Valley Transportation Authority,1.598735372,west,6085,3,0.013157895,0.7,CA,California,FTA Region9,9,0.067,TRUE,0.030701755,5.290186485,5.355826208,4.841259047,0.086538462,0.003289474
6111,Rio Metro Regional Transit District,-0.020044221,west,35001,3,0.013157895,0.67,NM,New Mexico,FTA Region6,5,0.067,TRUE,0.009473684,5.285488254,5.501891425,4.953497893,0.048076923,0.003289474
5040,Ann Arbor Transportation Authority,-0.05657495,midwest,26161,3,0.013157895,0.72,MI,Michigan,FTA Region5,5,0.12,TRUE,0.028464912,5.29062077,5.405457419,5.01007741,0.048076923,0.003289474
5060,Champaign-Urbana Mass Transit District,-0.052918127,midwest,17019,3,0.013157895,0.69,IL,Illinois,FTA Region5,3,0.12,TRUE,0.021929825,5.294383246,5.408767998,4.951967114,0.028846154,0.003289474
9091,City of Visalia - Visalia City Coach,-0.942368487,west,6107,3,0.013157895,0.7,CA,California,FTA Region9,2,0.067,TRUE,0.024254386,5.274703512,5.47190189,4.405480001,0.019230769,0.003289474
5002,Green Bay Metro,-1.032148647,midwest,55009,2,0.00877193,0.7,WI,Wisconsin,FTA Region5,10,0.12,TRUE,0.035921053,5.292514957,5.383378728,4.661808043,0.096153846,0.002192983
9027,Fresno Area Express,0.21755545,west,6019,2,0.00877193,0.7,CA,California,FTA Region9,9,0.067,TRUE,0,5.283972034,5.587666415,5.080564406,0.086538462,0.002192983
9033,City of Tucson,0.504062491,west,4019,2,0.00877193,0.74,AZ,Arizona,FTA Region9,6,0.067,TRUE,0.023947368,5.279077112,5.50013019,4.562060009,0.057692308,0.002192983
5035,Kalamazoo Metro Transit System,-0.629973829,midwest,26077,2,0.00877193,0.72,MI,Michigan,FTA Region5,4,0.12,TRUE,0.015526316,5.294236907,5.456730877,4.559264286,0.038461538,0.002192983
8001,Utah Transit Authority,1.492470023,west,49035,2,0.00877193,0.38,UT,Utah,FTA Region8,2,0.067,TRUE,0.055438597,5.281202459,5.365736336,5.050533622,0.019230769,0.002192983
9015,San Francisco Municipal Railway,2.062242298,west,6075,1,0.004385965,0.7,CA,California,FTA Region9,14,0.067,TRUE,0.012982456,5.27814375,5.386271629,5.190406817,0.134615385,0.001096491
3083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",0.654095484,south,51650,0,0,0.73,VA,Virginia,FTA Region3,19,0.107,TRUE,0.021491228,5.276294468,5.32642608,4.730855917,0.182692308,0
7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.",1.373206216,midwest,29510,0,0,0.67,MO,Missouri,FTA Region7,16,0.12,TRUE,0.018421052,5.284859259,5.331414576,5.09677233,0.153846154,0
3094,City of Harrisonburg Department of Public Transportation,-1.481519086,south,51660,0,0,0.73,VA,Virginia,FTA Region3,14,0.107,TRUE,0.018421052,5.282338751,5.364009578,5.028132959,0.134615385,0
3073,Virginia Railway Express,0.447114536,south,51510,0,0,0.73,VA,Virginia,FTA Region3,12,0.107,TRUE,0.029824561,5.290522768,5.379259829,4.868629437,0.115384615,0
3034,Maryland Transit Administration,1.943459304,south,24510,0,0,0.68,MD,Maryland,FTA Region3,8,0.107,TRUE,0.032017544,5.29109264,5.406960132,5.241474013,0.076923077,0
3045,"JAUNT, Inc.",-1.218390791,south,51540,0,0,0.73,VA,Virginia,FTA Region3,7,0.107,TRUE,0.019210526,5.293943226,5.481281906,4.888877057,0.067307692,0
