"","meanRIskThreshold","scanningRange","numWindows","badImpact","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","param_set_id","copingNum","adaptNum","insufBoost","disasterWindows","windowMissed","windowsOpen","noSolution","utilizedWindows","NeededWidows","notNeeded","run_id","run_duration"
"333",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,138,23,102,267,295,422,10,15,15,8,2,16.6391880512238
"334",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,129,22,107,278,290,417,8,12,12,10,4,17.1718938350677
"335",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,132,19,92,252,365,487,14,16,16,3,6,16.9216315746307
"336",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,147,33,102,295,272,401,5,22,22,11,8,18.3926866054535
"337",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,129,32,83,271,303,413,6,21,21,11,10,16.6804456710815
"338",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,139,24,92,263,343,457,3,19,19,5,25,12.8738622665405
"339",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,146,33,88,249,306,415,2,19,19,14,14,10.5987665653229
"340",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,139,28,89,289,313,430,8,20,20,8,16,42.0969624519348
"341",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,138,31,103,269,314,435,0,18,18,13,18,28.7638227939606
"342",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,123,16,107,246,337,465,9,12,12,4,20,18.9515447616577
"343",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,149,29,105,282,326,464,10,23,23,6,22,15.4641547203064
"344",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,133,25,96,282,311,434,7,20,20,5,24,18.7046344280243
"345",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,128,29,118,269,302,444,3,21,21,8,13,22.5917980670929
"346",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,138,27,101,288,309,433,6,17,17,10,15,16.1541063785553
"347",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,118,22,102,254,315,445,9,19,19,3,17,15.1160404682159
"348",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,135,34,78,281,288,397,3,28,28,6,19,13.9788875579834
"349",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,139,19,108,298,331,455,6,10,10,9,21,12.6631438732147
"350",0.4,4,6,0.08,0.25,0.4,6.5,2.37781066256575,1000,1,14,136,21,108,305,306,443,11,18,18,3,23,10.0788805484772
"351",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,130,42,84,271,287,407,6,30,30,12,10,8.07340097427368
"352",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,141,15,114,281,313,454,12,15,15,0,12,11.5007925033569
"353",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,132,37,71,294,325,427,1,30,30,7,1,11.8579962253571
"354",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,133,28,73,287,365,479,20,21,21,7,3,17.0206823348999
"355",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,132,26,93,243,341,456,2,20,20,6,5,18.8478755950928
"356",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,123,47,82,270,347,462,1,32,32,15,7,14.624534368515
"357",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,136,31,95,308,304,429,3,27,27,4,9,11.9087135791779
"358",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,128,41,79,286,298,414,1,36,36,5,11,38.1251893043518
"359",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,127,38,95,240,288,416,3,30,30,8,13,27.8230395317078
"360",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,137,30,81,260,300,411,8,22,22,8,2,18.0811240673065
"361",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,131,34,100,299,271,398,2,25,25,9,4,14.9987392425537
"362",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,133,23,75,275,377,478,6,20,20,3,6,15.980516910553
"363",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,146,42,67,279,280,382,3,32,32,10,8,29.2623915672302
"364",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,132,27,83,269,307,422,8,24,24,3,23,27.419246673584
"365",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,143,43,58,275,328,421,1,34,34,9,25,18.1439483165741
"366",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,146,42,70,274,303,402,2,27,27,15,14,14.602963924408
"367",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,135,35,76,281,297,409,9,27,27,8,16,16.2312123775482
"368",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,139,47,72,309,308,413,2,31,31,16,18,16.0819730758667
"369",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,118,32,84,241,311,424,3,26,26,6,20,18.1838145256042
"370",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,151,26,95,302,343,464,7,19,19,7,22,17.8325071334839
"371",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,134,26,85,259,311,424,7,21,21,5,24,18.1046371459961
"372",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,134,27,84,277,336,449,10,19,19,8,21,19.6331408023834
"373",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,135,41,79,292,297,408,3,29,29,12,15,15.5250396728516
"374",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,116,25,97,262,306,430,6,21,21,4,17,11.8598825931549
"375",0.4,4,6,0.08,0.25,0.4,6.5,3.51858876694459,1000,1,15,135,34,76,272,288,393,2,27,27,7,19,10.6596827507019
"376",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,123,18,125,255,302,441,2,12,12,6,11,41.7356638908386
"377",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,146,30,101,304,289,413,5,18,18,12,8,34.1986925601959
"378",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,130,21,103,281,306,428,9,10,10,11,10,23.0311307907104
"379",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,141,5,125,299,317,473,26,5,5,0,12,17.9634025096893
"380",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,134,11,126,252,337,478,5,10,10,1,1,19.0960512161255
"381",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,132,17,95,256,363,504,35,11,11,6,3,31.6329865455627
"382",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,131,17,104,276,348,474,13,9,9,8,5,20.1213836669922
"383",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,125,28,130,295,352,496,1,13,13,15,7,19.8500754833221
"384",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,135,7,140,278,293,465,28,4,4,3,9,15.9722640514374
"385",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,135,14,116,274,317,453,11,9,9,5,24,15.7329494953156
"386",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,131,19,136,280,298,449,5,10,10,9,13,16.2000682353973
"387",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,137,18,102,278,320,444,14,8,8,10,2,18.8044030666351
"388",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,129,16,118,305,287,424,11,8,8,8,4,18.593656539917
"389",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,132,4,116,277,374,512,19,3,3,1,6,16.6454770565033
"390",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,132,19,107,255,324,457,15,11,11,8,21,11.5715327262878
"391",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,133,12,123,269,315,454,9,7,7,5,23,10.8669443130493
"392",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,140,30,103,272,327,454,4,20,20,10,25,9.60672640800476
"393",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,144,26,114,274,303,431,4,10,10,16,14,9.18904304504395
"394",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,137,14,102,314,323,452,19,8,8,6,16,43.6923124790192
"395",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,134,24,100,260,339,448,1,8,8,16,18,32.9545855522156
"396",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,122,12,116,240,340,473,9,8,8,4,20,21.1469914913177
"397",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,149,17,103,331,348,473,13,9,9,8,22,12.7673995494843
"398",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,137,23,108,233,288,420,8,16,16,7,19,23.602334022522
"399",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,137,19,123,262,299,444,14,8,8,11,15,25.220326423645
"400",0.4,4,6,0.08,0.25,0.4,6.5,1.34255865325686,1000,1,16,120,13,121,271,312,449,6,10,10,3,17,20.2405540943146
"401",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,126,47,72,295,291,405,1,41,41,6,11,16.7333345413208
"402",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,136,34,93,277,288,417,7,29,29,5,9,15.953752040863
"403",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,133,26,79,256,371,478,5,23,23,3,6,15.983039855957
"404",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,145,45,63,299,281,391,11,36,36,9,8,15.510617017746
"405",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,129,42,81,264,290,407,6,30,30,12,10,16.7209100723267
"406",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,137,17,105,270,321,452,9,17,17,0,12,16.8684589862823
"407",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,134,43,66,289,314,417,1,36,36,7,1,17.2339475154877
"408",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,134,29,85,240,350,466,8,23,23,6,3,17.8699686527252
"409",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,130,29,105,256,317,447,2,23,23,6,5,13.2256000041962
"410",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,122,46,83,301,347,462,1,31,31,15,7,11.7741177082062
"411",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,152,29,96,275,337,463,8,22,22,7,22,10.5331270694733
"412",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,136,30,89,268,304,430,11,26,26,4,24,37.6802532672882
"413",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,127,41,87,272,284,407,3,33,33,8,13,28.0652635097504
"414",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,137,30,84,272,307,420,7,22,22,8,2,16.5980858802795
"415",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,131,34,100,314,269,396,2,25,25,9,4,13.6880145072937
"416",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,136,36,80,272,281,394,2,31,31,5,19,15.9341163635254
"417",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,133,27,84,280,335,451,12,20,20,7,21,20.3812549114227
"418",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,133,36,76,281,297,407,2,32,32,4,23,19.9359498023987
"419",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,143,45,58,271,326,421,1,36,36,9,25,17.3390693664551
"420",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,146,44,67,287,299,396,2,28,28,16,14,14.3070101737976
"421",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,135,40,67,272,302,410,9,32,32,8,16,14.259046792984
"422",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,139,51,51,287,318,406,2,35,35,16,18,11.7064297199249
"423",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,119,36,75,261,302,410,2,31,31,5,20,12.073924779892
"424",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,118,33,91,282,298,419,1,29,29,4,17,11.0765731334686
"425",0.4,4,6,0.08,0.25,0.4,6.5,3.95945151536725,1000,1,17,138,46,75,301,292,407,6,34,34,12,15,13.035492181778
"426",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,135,32,83,307,321,431,3,24,24,8,1,13.1362943649292
"427",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,133,27,71,295,368,479,20,20,20,7,3,16.6292219161987
"428",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,122,44,83,273,350,463,1,29,29,15,7,15.2971429824829
"429",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,119,30,89,284,314,435,5,27,27,3,17,15.5297057628632
"430",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,136,34,73,262,287,394,6,28,28,6,19,43.3437483310699
"431",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,145,44,77,288,269,382,3,33,33,11,8,33.5723433494568
"432",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,137,27,112,300,277,415,8,18,18,9,2,21.9978122711182
"433",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,126,24,106,289,289,417,6,16,16,8,4,17.2283482551575
"434",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,133,18,95,290,372,487,5,15,15,3,6,18.5206325054169
"435",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,135,31,77,280,314,424,10,23,23,8,16,29.5509302616119
"436",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,140,42,70,298,318,416,2,26,26,16,18,19.8298518657684
"437",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,120,27,73,253,335,435,4,23,23,4,20,16.1874873638153
"438",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,131,24,112,299,301,440,7,20,20,4,9,9.45640659332275
"439",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,124,37,88,286,293,413,1,31,31,6,11,14.3602385520935
"440",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,129,23,109,284,336,465,2,18,18,5,5,15.7804443836212
"441",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,140,39,75,296,310,423,9,29,29,10,15,17.2170653343201
"442",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,136,17,115,271,318,457,7,17,17,0,12,16.8739502429962
"443",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,145,34,78,273,316,415,3,18,18,16,14,15.3469479084015
"444",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,139,24,112,289,316,449,6,15,15,9,21,17.6795721054077
"445",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,129,36,85,262,289,406,8,24,24,12,10,15.1041731834412
"446",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,132,26,96,297,304,434,11,23,23,3,23,12.6589941978455
"447",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,151,30,102,285,329,459,4,24,24,6,22,43.0513641834259
"448",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,133,27,94,274,309,431,6,22,22,5,24,32.5092210769653
"449",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,126,33,102,253,296,426,3,25,25,8,13,21.1718256473541
"450",0.4,4,6,0.08,0.25,0.4,6.5,2.96570791173726,1000,1,18,140,33,72,288,350,451,2,27,27,6,25,17.1035997867584
"451",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,127,20,144,272,363,512,1,4,4,16,7,18.0647594928741
"452",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,144,26,114,274,303,431,4,10,10,16,14,29.3552763462067
"453",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,146,19,125,302,282,426,9,10,10,9,8,20.9886536598206
"454",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,138,18,101,306,322,445,14,8,8,10,2,17.6824553012848
"455",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,134,11,126,252,337,478,5,10,10,1,1,15.4830935001373
"456",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,135,7,137,286,296,467,30,4,4,3,9,16.1598446369171
"457",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,129,11,97,273,358,507,46,6,6,5,3,16.259877204895
"458",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,130,18,143,281,296,454,5,10,10,8,13,16.9259645938873
"459",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,137,19,123,262,299,444,14,8,8,11,15,16.9351668357849
"460",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,141,24,112,247,333,462,3,14,14,10,25,17.8186616897583
"461",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,132,4,116,277,374,512,19,3,3,1,6,17.7252707481384
"462",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,138,16,92,288,332,451,18,9,9,7,16,14.3460021018982
"463",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,131,23,97,289,312,422,4,9,9,14,10,11.3558621406555
"464",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,129,15,123,305,284,427,13,7,7,8,4,10.1263756752014
"465",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,117,8,127,288,316,458,10,5,5,3,17,37.136167049408
"466",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,132,15,117,261,295,442,20,10,10,5,24,33.7114822864532
"467",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,131,17,104,276,348,474,13,9,9,8,5,23.4096813201904
"468",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,133,10,121,295,320,460,14,5,5,5,23,17.3015267848969
"469",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,141,3,127,283,316,473,27,3,3,0,12,24.1746439933777
"470",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,123,19,125,247,298,441,5,13,13,6,11,29.1929457187653
"471",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,136,21,100,273,294,417,9,14,14,7,19,22.9784393310547
"472",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,134,22,107,239,336,450,1,6,6,16,18,16.9796652793884
"473",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,149,12,118,303,346,483,13,6,6,6,22,14.0245749950409
"474",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,132,15,107,263,340,470,15,8,8,7,21,14.3270471096039
"475",0.4,4,6,0.08,0.25,0.4,6.5,1.16565054564271,1000,1,19,122,7,114,233,351,480,12,3,3,4,20,9.40141892433167
"476",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,135,17,106,290,343,472,7,16,16,1,1,14.2274134159088
"477",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,145,31,102,276,285,412,5,20,20,11,8,15.5953509807587
"478",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,127,31,117,269,363,498,2,16,16,15,7,14.373236656189
"479",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,130,19,84,280,361,494,36,13,13,6,3,15.0066018104553
"480",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,138,25,110,276,289,425,9,17,17,8,2,13.5908379554749
"481",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,130,26,98,272,294,419,11,16,16,10,10,11.3457019329071
"482",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,133,17,133,288,289,446,11,13,13,4,9,8.06482887268066
"483",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,144,35,99,287,292,412,2,19,19,16,14,38.9536671638489
"484",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,139,23,83,285,325,434,12,14,14,9,16,27.55628490448
"485",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,130,25,115,272,304,441,5,17,17,8,13,17.8506331443787
"486",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,129,22,99,248,296,410,2,13,13,9,4,14.8933050632477
"487",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,118,15,108,246,327,453,6,12,12,3,17,15.5940835475922
"488",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,132,26,108,280,301,431,2,20,20,6,11,20.4517464637756
"489",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,130,19,126,285,321,462,4,11,11,8,5,20.5810723304749
"490",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,137,26,102,292,311,436,7,16,16,10,15,18.0932178497314
"491",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,122,15,106,251,340,467,10,11,11,4,20,14.5130264759064
"492",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,147,20,115,297,332,469,8,14,14,6,22,14.0480206012726
"493",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,134,19,110,291,312,441,5,14,14,5,24,13.5702202320099
"494",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,134,35,90,266,318,432,2,22,22,13,18,11.661792755127
"495",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,139,16,126,257,299,451,10,16,16,0,12,11.6609647274017
"496",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,133,17,93,259,381,495,7,14,14,3,6,14.6997890472412
"497",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,134,34,91,234,268,390,5,26,26,8,19,14.9871225357056
"498",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,139,19,108,298,331,455,6,10,10,9,21,18.2789227962494
"499",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,133,12,119,293,324,453,4,6,6,6,23,19.8356721401215
"500",0.4,4,6,0.08,0.25,0.4,6.5,2.03888475226704,1000,1,20,141,30,101,260,327,454,2,24,24,6,25,12.8796861171722
